,file_name,avrg_freq,med_freq,std_Freq,var_freq,min_freq,max_freq,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,class
18,928b1994.wav,449.89013671875,516.796875,138.34012119987614,19137.98913359642,258.3984375,602.9296875,294.2706427333819,69.84900895009541,8.820692131900348,-28.041613106411052,-33.908112815586904,-4.779555729428336,-15.618380300406084,-9.19989380948508,4.41268105684203,-28.06275158928761,-7.869067906779171,-11.495643915119855,Bark
19,c3119162.wav,467.2705078125,452.197265625,85.34866446806083,7284.394526481628,387.59765625,818.26171875,340.05591852603027,47.76119656989187,-14.0088259408246,-9.825180529352613,-32.893185545701925,-14.440310343395952,-8.85963842772412,-13.551774030930577,-11.231961721197214,-1.1083116497265992,-2.9278980507427934,-5.499635450683321,Bark
20,3315ec7f.wav,505.3125,473.73046875,123.28999419440748,15200.422668457031,430.6640625,947.4609375,205.74670549838243,27.475650663949825,-17.842940118528546,-7.2781148194988425,-21.729997977426684,7.886463721823263,-9.395871215483243,-5.363740297788611,-11.363550057018516,4.805325038927763,-0.2695746214837171,-6.043027694440417,Bark
21,a79b8dbb.wav,411.822509765625,387.59765625,72.9730199569232,5325.061641633511,344.53125,602.9296875,526.1199969262485,78.7386591657034,-0.1151337288682971,4.903708938422313,-55.23209214960893,0.37251721317114267,-26.02571811203298,9.051201571477307,-22.996408158999802,-2.29144306323434,-15.183679456143961,-8.345589999064131,Bark
22,5d5a668d.wav,610.107421875,602.9296875,49.208067688425466,2421.433925628662,559.86328125,689.0625,511.41403400759197,25.50871713825943,-5.06254352470267,2.3388349821972625,-37.13586533385755,-11.19970380136098,-22.138013490642297,-8.650753320570486,-10.20141257733585,-3.5045747752785115,-7.625113574701654,-2.947757596133498,Bark
23,a78ec1ea.wav,689.0625,689.0625,118.72588866546461,14095.836639404297,559.86328125,1162.79296875,336.08124744555806,70.54246206214795,-17.775997335791974,-37.572864739101604,-41.08516554001332,7.70048500368517,-27.79721042248853,-17.23349192384271,5.331711067228948,-26.054304603403885,-8.513076827521049,6.2119630227733245,Bark
24,b99ed718.wav,700.1764112903226,559.86328125,214.90587504940362,46184.53513074988,473.73046875,1033.59375,418.5012647342037,59.70948663641667,-12.320516760361793,-34.80527134179828,-55.760898829922574,-6.989387847259548,-15.79737357990794,-18.459002303432168,9.048217460674806,-20.984574807434015,-6.707428855445738,-7.3821790632052835,Bark
25,364e3fcc.wav,655.3583559782609,645.99609375,49.92816412240372,2492.821572633682,602.9296875,775.1953125,354.2649439960249,44.09011152890713,-25.07002224271659,-31.777650120113933,-44.72142989322009,19.726984390359366,-33.217904836668524,-21.005208262086786,1.8197614997240157,-16.918566613304822,-3.4603580510598038,14.91263368796927,Bark
26,a1956322.wav,974.8668323863636,990.52734375,484.7333045267571,234966.37651742983,430.6640625,1765.72265625,371.6904965125073,26.68051419401045,-14.545179367242326,0.32900691362711454,-25.771803476626477,-2.5253934857863705,-1.0308028715424908,-3.047783515832071,-5.1151217600181855,-6.908672471639943,-0.8066326266109037,-0.8359001500236516,Bark
27,734f83b2.wav,623.3295641447369,602.9296875,32.37427977988689,1048.0939912663932,602.9296875,689.0625,342.9266956392815,95.0418139865707,0.732609637268712,-40.62900566494785,-48.059874215761695,-9.543788605509532,-26.545718595749342,-16.125081697505802,-6.091664745055274,-29.482973470740095,-5.83139851923159,-3.564065088799477,Bark
28,a0a09b04.wav,882.861328125,947.4609375,315.60520381289814,99606.64467378096,516.796875,1636.5234375,409.9501343383082,71.75135062086117,3.9452834222093722,-39.2862926768909,-59.17997404405146,4.04748750519148,-19.099687295086035,-17.83230842430255,9.689481648665318,-20.898138072512037,-14.393885077757218,3.442657835778808,Bark
29,3a087c0a.wav,628.2628676470588,602.9296875,33.224154287881234,1103.844428144937,602.9296875,732.12890625,333.0024297137199,66.11248627079976,-16.352640966015155,-32.93186338674062,-38.71877525384473,1.5064234251249993,-36.462950254521694,-19.488890246389072,-0.30910319042194456,-26.403986864288044,5.201947320738927,2.8087811910231837,Bark
30,9f93d461.wav,401.953125,409.130859375,32.09980397387393,1030.3974151611328,344.53125,430.6640625,261.4201078799742,28.184386509943973,-10.556395356308046,-2.9005342613667717,-28.70842047385123,-6.876327711335825,-18.744593139125758,-10.075063536138721,-12.671723827956805,-7.049382036199858,-9.840616420886127,-14.385523271878697,Bark
31,28d16a7d.wav,739.306640625,753.662109375,38.65328255120958,1494.0762519836426,689.0625,775.1953125,389.6945039458553,76.89954330619388,-48.4988695952372,-40.443025639389305,-30.487234769765795,8.214079271401708,-22.01866249793452,-10.23716202342824,4.395409936741909,-9.178806718934458,5.106628462551604,20.1905277313871,Bark
32,9d7eeb06.wav,486.3352705792683,775.1953125,410.1378828357951,168213.0829370284,23441.193563405046,861.328125,363.90733328868,49.441128634593994,7.390542031173401,-11.512939282367977,-14.359884525721482,12.202167102255423,13.144716144590712,5.751134539780627,-4.777090505793601,4.135793382809366,7.1050115968842515,5.30008859808103,Bark
33,284634d3.wav,591.5964226973684,559.86328125,113.37797202253931,12854.564539943707,516.796875,904.39453125,371.1295442721365,41.70014546520394,-7.840440588203682,0.5770582437861767,-9.932478391781924,3.8222196871741967,0.4683456638527304,3.7041591539770193,-9.527805195384301,0.5096160817570098,-1.2325757905193633,-2.326219644636252,Bark
34,3b1ed95a.wav,695.21484375,689.0625,64.8189635185276,4201.498031616211,602.9296875,861.328125,373.0161305056643,61.08832040538502,-31.02276157924785,-45.72733054418908,-42.11156220068135,15.888135177847245,-35.467364272935065,-17.087916341001343,5.174984074635416,-21.120308880395534,-5.577034645324558,13.125425404042865,Bark
35,276fca70.wav,547.2242272418479,516.796875,121.40204668942167,14738.456940380518,387.59765625,861.328125,469.8380658210198,26.92335724548051,-16.803238515291785,3.5496524330201313,-19.402121820035447,3.140171374905703,-12.366885282246729,-5.064083945570237,-14.933533156015145,-2.3898130232029975,-2.21911251397292,-3.3580621441108653,Bark
36,bf09ea86.wav,748.4243032094595,947.4609375,263.8410770390603,69612.11393313133,387.59765625,1076.66015625,415.1859527688134,56.432195276709606,-25.237317033196973,-8.242608848905892,-15.275220635385464,1.6653123560501046,-0.9753713361717778,-19.376307234359786,-14.305692370963438,9.096501417308016,-1.1334714361095903,-7.549765845282095,Bark
37,e0343f10.wav,788.115234375,602.9296875,390.48194414174145,152476.1487007141,473.73046875,1851.85546875,545.4465122438766,21.792365135243585,-17.581386025317702,-17.776047108929884,-17.96119177839011,-1.595102188726825,-19.79228371788485,-2.312722986134569,-13.224534700172304,-1.0190893882395866,-5.824768439754342,-0.4021392532495615,Bark
38,468106f3.wav,710.595703125,732.12890625,37.29660186220092,1391.0365104675293,645.99609375,732.12890625,682.9982701021961,25.540583038983012,4.707766144056735,-20.268822450342302,-6.1239586359887666,3.4639102121607617,1.7134241641787475,-0.7554630070813321,-0.4035703950533453,0.7006736382457575,0.552055420899068,2.714878932439971,Bark
39,ed1509d3.wav,647.1294202302631,602.9296875,73.59644500327828,5416.436717120563,602.9296875,818.26171875,305.12556685160274,84.36495501051891,0.4198873258012563,-37.91288114847817,-34.670904230170876,-9.289023235426159,-16.669631587273795,-13.84624619477083,-5.214302200346866,-25.72160767967934,-1.8309520431261284,4.416601671557008,Bark
40,6af58976.wav,89.9609375,86.1328125,26.967231928775906,727.2315979003906,43.06640625,172.265625,225.56578882179338,61.034210369531706,14.165999087752226,31.36782338092269,10.782146381015977,22.70729973921365,11.152234748465524,23.253951740800314,2.2183243477948134,13.64605595156395,14.666688225185915,4.102335413474967,Bark
41,08bbd169.wav,732.12890625,732.12890625,24.86440124146728,618.2384490966797,689.0625,775.1953125,401.247653651129,73.19501952753383,-45.122371912882464,-32.1825797775165,-27.695353361140928,3.8496371336320507,-31.486993660103167,-13.629066546137837,6.455272451236045,-5.165095941530194,5.594165472194671,14.634710070926916,Bark
42,522998bf.wav,715.97900390625,689.0625,36.9060507663191,1362.0565831661224,689.0625,775.1953125,435.18192715258533,87.33020290536074,-37.367949078758144,-31.31004171754814,-38.70200808184032,2.6053942469522586,-19.569275045348565,-3.4078015092549516,2.284473003157791,-8.795309439023736,5.842723237953402,10.322065668749326,Bark
43,52a025b9.wav,775.1953125,775.1953125,111.95913148629407,23441.193563405046,775.1953125,775.1953125,359.5300338308782,49.04114731732196,-25.173624858479002,-33.9801407720803,-42.29302849051542,9.26916748151143,-32.199963337420044,-16.27932240310171,1.5924297484886787,-20.616396631100535,0.7794631722436237,10.590635431460115,Bark
44,efc46a8a.wav,643.125,645.99609375,45.75770478954798,2093.767547607422,559.86328125,689.0625,329.1063764002026,64.45064987799688,-21.893172892151753,-35.3166085288255,-39.34526480719326,5.188591952988998,-27.627866278053595,-14.374325297074728,0.31773866197702655,-19.982992818975145,0.11042065208699953,3.936359485497941,Bark
45,52a3ad70.wav,528.5422585227273,473.73046875,121.24260284332549,14699.768744224357,430.6640625,904.39453125,440.01272433953386,56.95532109657788,5.671129321900076,-15.660739924277532,-63.97606523172719,-27.620358757972674,-19.749944163049367,-14.12273072595458,-21.83631967887538,-6.348677506944828,-6.245632833878182,-0.3274529540527873,Bark
46,f2af7e79.wav,775.1953125,775.1953125,111.95913148629407,23441.193563405046,775.1953125,775.1953125,440.5934241008556,58.696409743111175,-33.63615283030697,-23.344083937023836,-20.678541520335237,8.591474343610653,-28.63989755408002,-16.787320889614616,13.37684128561447,-3.728697022029694,-2.3706202029110166,10.811319397045079,Bark
47,f2f0a2b1.wav,590.625,581.396484375,47.25704903473851,2233.2286834716797,516.796875,645.99609375,332.0087047306343,64.00152048240565,-6.439282947921336,-12.975920421666906,-24.780348265073982,-4.342421280233609,-3.7190903586275486,-3.5731787893271085,-16.099891141244825,3.6304882032860917,0.1623210008949861,0.5743246297792476,Bark
48,f521c601.wav,692.0325969827586,645.99609375,123.85696151318605,15340.54691527885,602.9296875,1162.79296875,383.42093030125994,83.95387932167078,-16.310946929627335,-42.60072547658278,-47.4703776983633,4.464141671691553,-28.770518562553328,-15.792794019819144,0.10880770658115148,-30.284995304670847,-7.455794459131892,6.406351617237763,Bark
49,f5342540.wav,832.6171875,753.662109375,284.223780406624,80783.15734863281,559.86328125,1205.859375,404.0940540902342,82.61691414386156,-17.486890818437516,-25.260999411824038,-38.94584490715797,10.486657298099678,-18.91566388262959,-13.52530303576399,7.16478741596783,-18.34549794417855,-10.661341656902362,6.189308507815961,Bark
50,63502f19.wav,968.994140625,753.662109375,336.12955325650586,112983.07657241821,689.0625,1464.2578125,406.92324296824273,60.62235406134158,-43.7566473123549,-33.370514046386596,-31.924685543837324,10.223106873751469,-30.630157926384122,-18.56907698428293,5.987396640838371,-16.06596939558927,0.22967859760406398,17.203771449566233,Bark
51,6064a8a0.wav,656.3538370253165,689.0625,79.97474335368297,6395.959574487457,473.73046875,775.1953125,440.913117266518,61.15318316344448,-12.230836321503089,-15.317375025231039,-18.40993477734617,-3.731470200588379,-6.896727351151328,-11.214746117741795,-2.9515730735587025,7.300980715816232,-2.764637318806672,0.5343656018376758,Bark
52,fad68b23.wav,725.5033052884615,732.12890625,62.85596971758963,3950.8729291385444,645.99609375,861.328125,484.37989557036803,77.7784950361454,-64.35503255144027,-44.4965540127896,-36.41578381793733,7.577410687246092,-38.73156159059743,-16.991960281717922,0.3164158222028083,-13.726745211866364,1.2012815051983667,21.51340073680163,Bark
53,fd6af2dd.wav,693.84765625,732.12890625,77.15832610676347,5953.407287597656,559.86328125,775.1953125,376.15024532782905,72.4910476198515,-30.840510212515234,-24.61485403484695,-18.250892301384564,12.557122804350499,-22.970091460022353,-9.221715548706875,11.167189732846605,-8.59542128023212,0.08373285647066621,15.45461349394748,Bark
54,015a50b9.wav,746.484375,775.1953125,40.60339720094628,1648.6358642578125,689.0625,775.1953125,371.4864144647077,77.9221883613103,-29.77847944306454,-25.97028390412638,-20.816699571252865,10.561308396457921,-23.758508166374543,-10.100342429569581,9.614448429347673,-7.866160082555985,-0.30657935021010263,15.713249179209111,Bark
55,5114b145.wav,745.048828125,689.0625,160.04255354772192,25613.61894607544,602.9296875,1421.19140625,361.9008566294692,65.4862651758889,-20.630988322271893,-42.30506659551499,-38.53608618049144,12.70659370869159,-27.51127996265397,-19.257488168501197,3.295131228485812,-16.713721800719366,-3.941991105416945,14.330815462447102,Bark
56,0a9c90be.wav,762.890625,775.1953125,30.140205819402386,908.4320068359375,689.0625,775.1953125,373.708897026088,65.77161618518956,-12.055299136740889,-40.82319482620276,-42.86497069229828,9.60524082644862,-29.119686881221583,-13.43997616120094,7.531553362058522,-9.828178568031769,-2.6407353849782846,10.347215847377306,Bark
57,aecd97a7.wav,548.2684795673077,559.86328125,45.573588289206306,2076.951949554082,473.73046875,645.99609375,354.84865397056205,58.52889102724366,5.537822557312638,-6.184575564607566,-1.5440462798334722,-3.9948073918125897,1.9764177970732963,-11.572997333088399,-3.5711392303854077,-8.28398876949445,-3.52236111677592,-3.184224478572937,Bark
58,0b593941.wav,796.728515625,796.728515625,21.533203125,463.67883682250977,775.1953125,818.26171875,502.6739856111708,49.00428609870907,-64.18599485138799,-55.517430645279816,-60.16461167149606,3.828141068714673,-32.09869916099227,-2.4148658343985963,-6.074163183284937,11.918132976454467,13.924170088353419,10.049375386398351,Bark
59,6d3d1420.wav,682.91015625,689.0625,15.070102909701193,227.10800170898438,645.99609375,689.0625,303.74392959924484,73.43926869490252,-0.9134893414503861,-31.763145745578132,-49.86132159230411,-3.2903926325367987,-23.58333536678396,-14.53071152146989,2.2812702164086636,-23.466072959939186,-4.366027367157557,-3.5835083164185493,Bark
60,4be092c8.wav,628.76953125,602.9296875,101.1831444314764,10238.028717041016,602.9296875,1119.7265625,304.23252670861876,63.92282164590016,-13.333472165862728,-29.750038657376503,-39.9528231393714,2.6821455590007703,-24.649099274078342,-14.235621213292292,-0.17811984229854924,-24.347452050951294,-3.32686431268914,0.43265112138671236,Bark
61,e20b02c1.wav,648.2627467105264,602.9296875,53.15772384051533,2825.743603904492,602.9296875,732.12890625,322.43989286425034,72.46607191454015,-4.463126808444236,-32.747207823948216,-45.98944074321316,10.962344519566065,-28.260655391153964,-19.423487788216416,0.0729392313192049,-18.261353204471707,-10.28181787328895,8.204345718440806,Bark
62,4d135390.wav,659.2472956730769,689.0625,59.44607928344745,3533.8363421739205,559.86328125,775.1953125,369.7733517001559,67.60135308091247,-8.089479056092673,-41.29327866846633,-43.4153286093081,-3.4142399202847136,-21.574689603868922,-11.394722560196916,7.365210064094914,-29.14607143728856,-1.6418851569728823,2.157133375365283,Bark
63,0d904cd7.wav,775.1953125,775.1953125,35.16357345596945,1236.4768981933594,732.12890625,818.26171875,355.2236244786006,57.863515973141304,-9.498948792685784,-40.96462048745974,-34.63539602453091,-2.906454962074085,-12.96501521381602,-12.331859785589977,8.669335475861738,-31.30567066378546,-5.025288641572356,8.206606492613655,Bark
64,4e5c0a8a.wav,939.2578125,947.4609375,107.66113270177361,11590.919494628906,473.73046875,1033.59375,354.8034277440898,26.290453475962735,-23.78212657182955,-14.68843360995985,-31.06027099869061,-14.585295588922108,-3.432316441561437,1.271704595405896,0.30363335625512006,-10.449724858429496,-9.908523754940784,-0.28139572193844414,Bark
65,0bfe7e74.wav,757.96875,689.0625,136.00622925797427,18497.694396972656,645.99609375,1033.59375,448.79154337282927,67.6748440599866,-39.017411645720884,2.841157930887186,-15.367914957486215,4.615359173895513,0.670686910231381,-1.0653905055343644,1.699679550908441,13.17814707884445,5.168657959413734,5.0407640294356195,Bark
66,e7f48781.wav,668.5546875,645.99609375,55.787281383485215,3112.2207641601562,602.9296875,732.12890625,355.0633645919941,69.77636162506028,-9.2883115360288,-35.129984649274384,-45.25296666510258,-0.21356296819635096,-23.006505038961752,-18.628885918886358,5.433477983041161,-24.104634685765717,-4.897465217262432,5.773687426556255,Bark
67,0bf07c62.wav,614.4140625,516.796875,183.70513368264216,33747.57614135742,430.6640625,1033.59375,253.764662283107,34.17511294476565,-14.511542118920111,-10.939606889480778,-24.32650817546303,-11.670325681392328,-16.60285906627034,-9.84616914492112,-4.369981441317695,-5.785117893927312,-10.218872677443816,-1.9872171512300967,Bark
68,e7995482.wav,681.2322443181819,689.0625,24.761442616020158,613.1290404264591,602.9296875,689.0625,355.97493517591414,54.31833222442829,-33.9343297224013,-36.32650438758063,-35.80308685686459,14.464921096890961,-32.82973318857021,-24.346525869900375,3.4728778627368304,-15.377203683586435,-6.123045339343458,15.747627056331146,Bark
69,5f45d81d.wav,155.70162259615384,172.265625,49.35961547292924,2436.371639635436,86.1328125,215.33203125,471.0638362347955,115.07275700595433,-63.338419435758254,34.22637529058962,-13.285030293676806,12.34375838048619,-2.7244700089044693,-0.9185792626569327,10.09364661789376,-4.47179407518087,8.587815924435334,0.7856038911998723,Bass_drum
70,a855b6da.wav,115.94801682692308,129.19921875,19.876802884615383,395.08729291385447,86.1328125,129.19921875,661.721124184295,-32.6082597959119,-3.298397902948379,28.917825753028044,-7.030749016903152,18.242364137664733,-5.457971748144872,10.02903841097656,-4.663000149155585,6.34984986079269,1.4702831711025715,4.806598222376042,Bass_drum
71,6b7a2db2.wav,75.3662109375,64.599609375,35.708777650066686,1275.1168012619019,43.06640625,129.19921875,27.759805031090853,0.2969526680752202,29.57880853751015,25.861607046225455,22.89535730183142,23.726325646632834,18.688641309370862,20.72354385292008,16.551976126028187,15.258511342432202,12.123725579264041,10.46842945763301,Bass_drum
72,50ee09a3.wav,83.740234375,43.06640625,63.346866450079354,4012.8254890441895,43.06640625,258.3984375,233.30910538088253,-8.98730756591677,22.09763626277975,22.59883152218252,18.587878595295464,13.693453827485127,18.230187239863923,11.427417720494171,13.486288069446395,11.682109572799007,10.349036335296372,10.251665663579033,Bass_drum
73,8c80709a.wav,55.37109375,43.06640625,34.254800279130016,1173.391342163086,1413.4894498045942,129.19921875,172.58968238652005,21.537192416470827,22.848051552043042,30.750588198773595,20.335292145339764,19.0336775196929,21.090991933940636,16.066920650475808,16.04338861180278,13.101573218027147,13.316898902078162,11.395480023821154,Bass_drum
74,563ac791.wav,61.5234375,43.06640625,21.31234392125767,454.21600341796875,43.06640625,86.1328125,363.6969236480481,-13.537108332221703,2.0827341959477432,31.052006722545084,32.061766259592375,16.383889815385423,19.0081331676489,21.490239800988796,13.832431939834075,4.9893106542932575,12.278696062474028,10.323541231973714,Bass_drum
75,440c6f21.wav,150.732421875,215.33203125,83.3977370936265,6955.1825523376465,43.06640625,215.33203125,488.8675123439363,-29.772599499577186,-2.3422716946244875,25.892464611290162,-9.09962889647997,6.34484211328254,-5.164992480116279,9.757301719833867,-5.494256124947992,12.884780448300505,-7.065868967683127,2.2128118946827744,Bass_drum
76,47090d8c.wav,43.06640625,43.06640625,30.452547900709714,927.3576736450195,1413.4894498045942,86.1328125,-490.0884927080603,-3.483035915388052,2.4849108339342405,8.480860716756892,4.347278986777937,2.226697382165085,6.104484236730516,4.753006672417927,4.376634995099187,4.8331105322630545,3.640787645388759,3.5877296140164754,Bass_drum
77,a122963e.wav,86.1328125,86.1328125,33.38096090614239,1413.4894498045942,86.1328125,86.1328125,167.37232202839553,7.380697859149746,-12.501423046112373,42.757885332112046,3.5430561503397344,18.83719505962466,8.459501694732156,16.00372248907176,4.931088757849081,12.791249783419971,5.973515375148406,13.113303918237303,Bass_drum
78,5456ed4e.wav,68.90625,64.599609375,28.567022120053345,816.0747528076172,43.06640625,129.19921875,197.61299389894538,85.00142123856347,80.78937524525921,22.552816718679036,50.371247243774256,11.431286744609723,19.967976445829333,-6.170136810931648,17.76712059021079,5.644406313494619,12.499540693896055,2.1706941408043585,Bass_drum
79,4095adee.wav,86.1328125,86.1328125,33.38096090614239,1413.4894498045942,86.1328125,86.1328125,-20.720877871264438,-69.83564202671796,19.169513792254598,19.26279239399734,32.48944514387994,21.482541202740563,20.415462679466053,14.588002152779762,17.295725754738783,12.680735452513131,11.609734470076411,7.259746085982062,Bass_drum
80,32e9ea46.wav,74.169921875,86.1328125,42.598642427904196,1814.6443367004395,1413.4894498045942,172.265625,146.84064526540533,49.51051588815459,38.587880990697265,34.00339301736543,28.144750871547497,30.45874194736685,22.262464016750318,23.5247923229344,18.37541192566871,20.78291045913312,16.191593193003563,15.606867614169222,Bass_drum
81,4d9b6328.wav,86.1328125,86.1328125,33.38096090614239,1413.4894498045942,86.1328125,86.1328125,180.7855370390774,6.527677484456364,13.796474016544959,28.372143792065355,37.0946241501581,25.06755147848869,11.652547251074727,8.786527314635759,12.22829789202193,15.975918742544248,8.936232812289711,4.388681629353368,Bass_drum
82,7f41caa7.wav,117.45383522727273,129.19921875,19.18013097598334,367.8774242558756,86.1328125,129.19921875,635.1190986815136,-20.37797978997002,-17.973621870025024,43.089958684067575,-0.67711609497819,12.31754211130583,-2.4322464546038924,9.289325698784957,-0.4580474118103598,5.980150373150507,2.317268588521909,5.622054652957418,Bass_drum
83,3fc99b73.wav,69.384765625,43.06640625,35.568230889580406,1265.099048614502,43.06640625,172.265625,75.8392614596804,27.141885086999935,26.489600490781605,19.59624276910876,21.49064905400908,21.704515057813165,19.005312749174895,18.044055772075456,15.568535476571,14.855000612159882,13.789964471726423,13.120745757779812,Bass_drum
84,6d845f31.wav,86.1328125,86.1328125,33.38096090614239,1413.4894498045942,86.1328125,86.1328125,59.0857403413306,-25.60294215667193,30.490934432800817,-1.6627690216783508,34.667990724056594,8.912467074989562,21.402251982665277,9.314691872565625,14.105836033613828,9.512870410056346,10.374505008376978,9.419392682012926,Bass_drum
